,close,high,low,open,time,volumefrom,volumeto
78,0.0,0.0,0.0,0.0,2013-03-10 08:00:00,0.0,0.0
79,0.0,0.0,0.0,0.0,2013-03-11 08:00:00,0.0,0.0
80,0.0,0.0,0.0,0.0,2013-03-12 08:00:00,0.0,0.0
81,0.0,0.0,0.0,0.0,2013-03-13 08:00:00,0.0,0.0
82,0.0,0.0,0.0,0.0,2013-03-14 08:00:00,0.0,0.0
83,0.0,0.0,0.0,0.0,2013-03-15 08:00:00,0.0,0.0
84,0.0,0.0,0.0,0.0,2013-03-16 08:00:00,0.0,0.0
85,0.0,0.0,0.0,0.0,2013-03-17 08:00:00,0.0,0.0
86,0.0,0.0,0.0,0.0,2013-03-18 08:00:00,0.0,0.0
87,0.0,0.0,0.0,0.0,2013-03-19 08:00:00,0.0,0.0
88,0.0,0.0,0.0,0.0,2013-03-20 08:00:00,0.0,0.0
89,0.0,0.0,0.0,0.0,2013-03-21 08:00:00,0.0,0.0
90,0.0,0.0,0.0,0.0,2013-03-22 08:00:00,0.0,0.0
91,0.0,0.0,0.0,0.0,2013-03-23 08:00:00,0.0,0.0
92,0.0,0.0,0.0,0.0,2013-03-24 08:00:00,0.0,0.0
93,0.0,0.0,0.0,0.0,2013-03-25 08:00:00,0.0,0.0
94,0.0,0.0,0.0,0.0,2013-03-26 08:00:00,0.0,0.0
95,0.0,0.0,0.0,0.0,2013-03-27 08:00:00,0.0,0.0
96,0.0,0.0,0.0,0.0,2013-03-28 08:00:00,0.0,0.0
97,0.0,0.0,0.0,0.0,2013-03-29 08:00:00,0.0,0.0
98,0.0,0.0,0.0,0.0,2013-03-30 08:00:00,0.0,0.0
99,0.0,0.0,0.0,0.0,2013-03-31 08:00:00,0.0,0.0
100,0.0,0.0,0.0,0.0,2013-04-01 08:00:00,0.0,0.0
101,0.0,0.0,0.0,0.0,2013-04-02 08:00:00,0.0,0.0
102,0.0,0.0,0.0,0.0,2013-04-03 08:00:00,0.0,0.0
103,0.0,0.0,0.0,0.0,2013-04-04 08:00:00,0.0,0.0
104,0.0,0.0,0.0,0.0,2013-04-05 08:00:00,0.0,0.0
105,0.0,0.0,0.0,0.0,2013-04-06 08:00:00,0.0,0.0
106,0.0,0.0,0.0,0.0,2013-04-07 08:00:00,0.0,0.0
107,0.0,0.0,0.0,0.0,2013-04-08 08:00:00,0.0,0.0
108,0.0,0.0,0.0,0.0,2013-04-09 08:00:00,0.0,0.0
109,0.0,0.0,0.0,0.0,2013-04-10 08:00:00,0.0,0.0
110,0.0,0.0,0.0,0.0,2013-04-11 08:00:00,0.0,0.0
111,0.0,0.0,0.0,0.0,2013-04-12 08:00:00,0.0,0.0
112,0.0,0.0,0.0,0.0,2013-04-13 08:00:00,0.0,0.0
113,0.0,0.0,0.0,0.0,2013-04-14 08:00:00,0.0,0.0
114,0.0,0.0,0.0,0.0,2013-04-15 08:00:00,0.0,0.0
115,0.0,0.0,0.0,0.0,2013-04-16 08:00:00,0.0,0.0
116,0.0,0.0,0.0,0.0,2013-04-17 08:00:00,0.0,0.0
117,0.0,0.0,0.0,0.0,2013-04-18 08:00:00,0.0,0.0
118,0.0,0.0,0.0,0.0,2013-04-19 08:00:00,0.0,0.0
119,0.0,0.0,0.0,0.0,2013-04-20 08:00:00,0.0,0.0
120,0.0,0.0,0.0,0.0,2013-04-21 08:00:00,0.0,0.0
121,0.0,0.0,0.0,0.0,2013-04-22 08:00:00,0.0,0.0
122,0.0,0.0,0.0,0.0,2013-04-23 08:00:00,0.0,0.0
123,0.0,0.0,0.0,0.0,2013-04-24 08:00:00,0.0,0.0
124,0.0,0.0,0.0,0.0,2013-04-25 08:00:00,0.0,0.0
125,0.0,0.0,0.0,0.0,2013-04-26 08:00:00,0.0,0.0
126,0.0,0.0,0.0,0.0,2013-04-27 08:00:00,0.0,0.0
127,0.0,0.0,0.0,0.0,2013-04-28 08:00:00,0.0,0.0
128,0.0,0.0,0.0,0.0,2013-04-29 08:00:00,0.0,0.0
129,0.0,0.0,0.0,0.0,2013-04-30 08:00:00,0.0,0.0
130,0.0,0.0,0.0,0.0,2013-05-01 08:00:00,0.0,0.0
131,0.0,0.0,0.0,0.0,2013-05-02 08:00:00,0.0,0.0
132,0.0,0.0,0.0,0.0,2013-05-03 08:00:00,0.0,0.0
133,0.0,0.0,0.0,0.0,2013-05-04 08:00:00,0.0,0.0
134,0.0,0.0,0.0,0.0,2013-05-05 08:00:00,0.0,0.0
135,0.0,0.0,0.0,0.0,2013-05-06 08:00:00,0.0,0.0
136,0.0,0.0,0.0,0.0,2013-05-07 08:00:00,0.0,0.0
137,0.0,0.0,0.0,0.0,2013-05-08 08:00:00,0.0,0.0
138,0.0,0.0,0.0,0.0,2013-05-09 08:00:00,0.0,0.0
139,0.0,0.0,0.0,0.0,2013-05-10 08:00:00,0.0,0.0
140,0.0,0.0,0.0,0.0,2013-05-11 08:00:00,0.0,0.0
141,0.0,0.0,0.0,0.0,2013-05-12 08:00:00,0.0,0.0
142,0.0,0.0,0.0,0.0,2013-05-13 08:00:00,0.0,0.0
143,0.0,0.0,0.0,0.0,2013-05-14 08:00:00,0.0,0.0
144,0.0,0.0,0.0,0.0,2013-05-15 08:00:00,0.0,0.0
145,0.0,0.0,0.0,0.0,2013-05-16 08:00:00,0.0,0.0
146,0.0,0.0,0.0,0.0,2013-05-17 08:00:00,0.0,0.0
147,0.0,0.0,0.0,0.0,2013-05-18 08:00:00,0.0,0.0
148,0.0,0.0,0.0,0.0,2013-05-19 08:00:00,0.0,0.0
149,0.0,0.0,0.0,0.0,2013-05-20 08:00:00,0.0,0.0
150,0.0,0.0,0.0,0.0,2013-05-21 08:00:00,0.0,0.0
151,0.0,0.0,0.0,0.0,2013-05-22 08:00:00,0.0,0.0
152,0.0,0.0,0.0,0.0,2013-05-23 08:00:00,0.0,0.0
153,0.0,0.0,0.0,0.0,2013-05-24 08:00:00,0.0,0.0
154,0.0,0.0,0.0,0.0,2013-05-25 08:00:00,0.0,0.0
155,0.0,0.0,0.0,0.0,2013-05-26 08:00:00,0.0,0.0
156,0.0,0.0,0.0,0.0,2013-05-27 08:00:00,0.0,0.0
157,0.0,0.0,0.0,0.0,2013-05-28 08:00:00,0.0,0.0
158,0.0,0.0,0.0,0.0,2013-05-29 08:00:00,0.0,0.0
159,0.0,0.0,0.0,0.0,2013-05-30 08:00:00,0.0,0.0
160,0.0,0.0,0.0,0.0,2013-05-31 08:00:00,0.0,0.0
161,0.0,0.0,0.0,0.0,2013-06-01 08:00:00,0.0,0.0
162,0.0,0.0,0.0,0.0,2013-06-02 08:00:00,0.0,0.0
163,0.0,0.0,0.0,0.0,2013-06-03 08:00:00,0.0,0.0
164,0.0,0.0,0.0,0.0,2013-06-04 08:00:00,0.0,0.0
165,0.0,0.0,0.0,0.0,2013-06-05 08:00:00,0.0,0.0
166,0.0,0.0,0.0,0.0,2013-06-06 08:00:00,0.0,0.0
167,0.0,0.0,0.0,0.0,2013-06-07 08:00:00,0.0,0.0
168,0.0,0.0,0.0,0.0,2013-06-08 08:00:00,0.0,0.0
169,0.0,0.0,0.0,0.0,2013-06-09 08:00:00,0.0,0.0
170,0.0,0.0,0.0,0.0,2013-06-10 08:00:00,0.0,0.0
171,0.0,0.0,0.0,0.0,2013-06-11 08:00:00,0.0,0.0
172,0.0,0.0,0.0,0.0,2013-06-12 08:00:00,0.0,0.0
173,0.0,0.0,0.0,0.0,2013-06-13 08:00:00,0.0,0.0
174,0.0,0.0,0.0,0.0,2013-06-14 08:00:00,0.0,0.0
175,0.0,0.0,0.0,0.0,2013-06-15 08:00:00,0.0,0.0
176,0.0,0.0,0.0,0.0,2013-06-16 08:00:00,0.0,0.0
177,0.0,0.0,0.0,0.0,2013-06-17 08:00:00,0.0,0.0
178,0.0,0.0,0.0,0.0,2013-06-18 08:00:00,0.0,0.0
179,0.0,0.0,0.0,0.0,2013-06-19 08:00:00,0.0,0.0
180,0.0,0.0,0.0,0.0,2013-06-20 08:00:00,0.0,0.0
181,0.0,0.0,0.0,0.0,2013-06-21 08:00:00,0.0,0.0
182,0.0,0.0,0.0,0.0,2013-06-22 08:00:00,0.0,0.0
183,0.0,0.0,0.0,0.0,2013-06-23 08:00:00,0.0,0.0
184,0.0,0.0,0.0,0.0,2013-06-24 08:00:00,0.0,0.0
185,0.0,0.0,0.0,0.0,2013-06-25 08:00:00,0.0,0.0
186,0.0,0.0,0.0,0.0,2013-06-26 08:00:00,0.0,0.0
187,0.0,0.0,0.0,0.0,2013-06-27 08:00:00,0.0,0.0
188,0.0,0.0,0.0,0.0,2013-06-28 08:00:00,0.0,0.0
189,0.0,0.0,0.0,0.0,2013-06-29 08:00:00,0.0,0.0
190,0.0,0.0,0.0,0.0,2013-06-30 08:00:00,0.0,0.0
191,0.0,0.0,0.0,0.0,2013-07-01 08:00:00,0.0,0.0
192,0.0,0.0,0.0,0.0,2013-07-02 08:00:00,0.0,0.0
193,0.0,0.0,0.0,0.0,2013-07-03 08:00:00,0.0,0.0
194,0.0,0.0,0.0,0.0,2013-07-04 08:00:00,0.0,0.0
195,0.0,0.0,0.0,0.0,2013-07-05 08:00:00,0.0,0.0
196,0.0,0.0,0.0,0.0,2013-07-06 08:00:00,0.0,0.0
197,0.0,0.0,0.0,0.0,2013-07-07 08:00:00,0.0,0.0
198,0.0,0.0,0.0,0.0,2013-07-08 08:00:00,0.0,0.0
199,0.0,0.0,0.0,0.0,2013-07-09 08:00:00,0.0,0.0
200,0.0,0.0,0.0,0.0,2013-07-10 08:00:00,0.0,0.0
201,0.0,0.0,0.0,0.0,2013-07-11 08:00:00,0.0,0.0
202,0.0,0.0,0.0,0.0,2013-07-12 08:00:00,0.0,0.0
203,0.0,0.0,0.0,0.0,2013-07-13 08:00:00,0.0,0.0
204,0.0,0.0,0.0,0.0,2013-07-14 08:00:00,0.0,0.0
205,0.0,0.0,0.0,0.0,2013-07-15 08:00:00,0.0,0.0
206,0.0,0.0,0.0,0.0,2013-07-16 08:00:00,0.0,0.0
207,0.0,0.0,0.0,0.0,2013-07-17 08:00:00,0.0,0.0
208,0.0,0.0,0.0,0.0,2013-07-18 08:00:00,0.0,0.0
209,0.0,0.0,0.0,0.0,2013-07-19 08:00:00,0.0,0.0
210,0.0,0.0,0.0,0.0,2013-07-20 08:00:00,0.0,0.0
211,0.0,0.0,0.0,0.0,2013-07-21 08:00:00,0.0,0.0
212,0.0,0.0,0.0,0.0,2013-07-22 08:00:00,0.0,0.0
213,0.0,0.0,0.0,0.0,2013-07-23 08:00:00,0.0,0.0
214,0.0,0.0,0.0,0.0,2013-07-24 08:00:00,0.0,0.0
215,0.0,0.0,0.0,0.0,2013-07-25 08:00:00,0.0,0.0
216,0.0,0.0,0.0,0.0,2013-07-26 08:00:00,0.0,0.0
217,0.0,0.0,0.0,0.0,2013-07-27 08:00:00,0.0,0.0
218,0.0,0.0,0.0,0.0,2013-07-28 08:00:00,0.0,0.0
219,0.0,0.0,0.0,0.0,2013-07-29 08:00:00,0.0,0.0
220,0.0,0.0,0.0,0.0,2013-07-30 08:00:00,0.0,0.0
221,0.0,0.0,0.0,0.0,2013-07-31 08:00:00,0.0,0.0
222,0.0,0.0,0.0,0.0,2013-08-01 08:00:00,0.0,0.0
223,0.0,0.0,0.0,0.0,2013-08-02 08:00:00,0.0,0.0
224,0.0,0.0,0.0,0.0,2013-08-03 08:00:00,0.0,0.0
225,0.0,0.0,0.0,0.0,2013-08-04 08:00:00,0.0,0.0
226,0.0,0.0,0.0,0.0,2013-08-05 08:00:00,0.0,0.0
227,0.0,0.0,0.0,0.0,2013-08-06 08:00:00,0.0,0.0
228,0.0,0.0,0.0,0.0,2013-08-07 08:00:00,0.0,0.0
229,0.0,0.0,0.0,0.0,2013-08-08 08:00:00,0.0,0.0
230,0.0,0.0,0.0,0.0,2013-08-09 08:00:00,0.0,0.0
231,0.0,0.0,0.0,0.0,2013-08-10 08:00:00,0.0,0.0
232,0.0,0.0,0.0,0.0,2013-08-11 08:00:00,0.0,0.0
233,0.0,0.0,0.0,0.0,2013-08-12 08:00:00,0.0,0.0
234,0.0,0.0,0.0,0.0,2013-08-13 08:00:00,0.0,0.0
235,0.0,0.0,0.0,0.0,2013-08-14 08:00:00,0.0,0.0
236,0.0,0.0,0.0,0.0,2013-08-15 08:00:00,0.0,0.0
237,0.0,0.0,0.0,0.0,2013-08-16 08:00:00,0.0,0.0
238,0.0,0.0,0.0,0.0,2013-08-17 08:00:00,0.0,0.0
239,0.0,0.0,0.0,0.0,2013-08-18 08:00:00,0.0,0.0
240,0.0,0.0,0.0,0.0,2013-08-19 08:00:00,0.0,0.0
241,0.0,0.0,0.0,0.0,2013-08-20 08:00:00,0.0,0.0
242,0.0,0.0,0.0,0.0,2013-08-21 08:00:00,0.0,0.0
243,0.0,0.0,0.0,0.0,2013-08-22 08:00:00,0.0,0.0
244,0.0,0.0,0.0,0.0,2013-08-23 08:00:00,0.0,0.0
245,0.0,0.0,0.0,0.0,2013-08-24 08:00:00,0.0,0.0
246,0.0,0.0,0.0,0.0,2013-08-25 08:00:00,0.0,0.0
247,0.0,0.0,0.0,0.0,2013-08-26 08:00:00,0.0,0.0
248,0.0,0.0,0.0,0.0,2013-08-27 08:00:00,0.0,0.0
249,0.0,0.0,0.0,0.0,2013-08-28 08:00:00,0.0,0.0
250,0.0,0.0,0.0,0.0,2013-08-29 08:00:00,0.0,0.0
251,0.0,0.0,0.0,0.0,2013-08-30 08:00:00,0.0,0.0
252,0.0,0.0,0.0,0.0,2013-08-31 08:00:00,0.0,0.0
253,0.0,0.0,0.0,0.0,2013-09-01 08:00:00,0.0,0.0
254,0.0,0.0,0.0,0.0,2013-09-02 08:00:00,0.0,0.0
255,0.0,0.0,0.0,0.0,2013-09-03 08:00:00,0.0,0.0
256,0.0,0.0,0.0,0.0,2013-09-04 08:00:00,0.0,0.0
257,0.0,0.0,0.0,0.0,2013-09-05 08:00:00,0.0,0.0
258,0.0,0.0,0.0,0.0,2013-09-06 08:00:00,0.0,0.0
259,0.0,0.0,0.0,0.0,2013-09-07 08:00:00,0.0,0.0
260,0.0,0.0,0.0,0.0,2013-09-08 08:00:00,0.0,0.0
261,0.0,0.0,0.0,0.0,2013-09-09 08:00:00,0.0,0.0
262,0.0,0.0,0.0,0.0,2013-09-10 08:00:00,0.0,0.0
263,0.0,0.0,0.0,0.0,2013-09-11 08:00:00,0.0,0.0
264,0.0,0.0,0.0,0.0,2013-09-12 08:00:00,0.0,0.0
265,0.0,0.0,0.0,0.0,2013-09-13 08:00:00,0.0,0.0
266,0.0,0.0,0.0,0.0,2013-09-14 08:00:00,0.0,0.0
267,0.0,0.0,0.0,0.0,2013-09-15 08:00:00,0.0,0.0
268,0.0,0.0,0.0,0.0,2013-09-16 08:00:00,0.0,0.0
269,0.0,0.0,0.0,0.0,2013-09-17 08:00:00,0.0,0.0
270,0.0,0.0,0.0,0.0,2013-09-18 08:00:00,0.0,0.0
271,0.0,0.0,0.0,0.0,2013-09-19 08:00:00,0.0,0.0
272,0.0,0.0,0.0,0.0,2013-09-20 08:00:00,0.0,0.0
273,0.0,0.0,0.0,0.0,2013-09-21 08:00:00,0.0,0.0
274,0.0,0.0,0.0,0.0,2013-09-22 08:00:00,0.0,0.0
275,0.0,0.0,0.0,0.0,2013-09-23 08:00:00,0.0,0.0
276,0.0,0.0,0.0,0.0,2013-09-24 08:00:00,0.0,0.0
277,0.0,0.0,0.0,0.0,2013-09-25 08:00:00,0.0,0.0
278,0.0,0.0,0.0,0.0,2013-09-26 08:00:00,0.0,0.0
279,0.0,0.0,0.0,0.0,2013-09-27 08:00:00,0.0,0.0
280,0.0,0.0,0.0,0.0,2013-09-28 08:00:00,0.0,0.0
281,0.0,0.0,0.0,0.0,2013-09-29 08:00:00,0.0,0.0
282,0.0,0.0,0.0,0.0,2013-09-30 08:00:00,0.0,0.0
283,0.0,0.0,0.0,0.0,2013-10-01 08:00:00,0.0,0.0
284,0.0,0.0,0.0,0.0,2013-10-02 08:00:00,0.0,0.0
285,0.0,0.0,0.0,0.0,2013-10-03 08:00:00,0.0,0.0
286,0.0,0.0,0.0,0.0,2013-10-04 08:00:00,0.0,0.0
287,0.0,0.0,0.0,0.0,2013-10-05 08:00:00,0.0,0.0
288,0.0,0.0,0.0,0.0,2013-10-06 08:00:00,0.0,0.0
289,0.0,0.0,0.0,0.0,2013-10-07 08:00:00,0.0,0.0
290,0.0,0.0,0.0,0.0,2013-10-08 08:00:00,0.0,0.0
291,0.0,0.0,0.0,0.0,2013-10-09 08:00:00,0.0,0.0
292,0.0,0.0,0.0,0.0,2013-10-10 08:00:00,0.0,0.0
293,0.0,0.0,0.0,0.0,2013-10-11 08:00:00,0.0,0.0
294,0.0,0.0,0.0,0.0,2013-10-12 08:00:00,0.0,0.0
295,0.0,0.0,0.0,0.0,2013-10-13 08:00:00,0.0,0.0
296,0.0,0.0,0.0,0.0,2013-10-14 08:00:00,0.0,0.0
297,0.0,0.0,0.0,0.0,2013-10-15 08:00:00,0.0,0.0
298,0.0,0.0,0.0,0.0,2013-10-16 08:00:00,0.0,0.0
299,0.0,0.0,0.0,0.0,2013-10-17 08:00:00,0.0,0.0
300,0.0,0.0,0.0,0.0,2013-10-18 08:00:00,0.0,0.0
301,0.0,0.0,0.0,0.0,2013-10-19 08:00:00,0.0,0.0
302,0.0,0.0,0.0,0.0,2013-10-20 08:00:00,0.0,0.0
303,0.0,0.0,0.0,0.0,2013-10-21 08:00:00,0.0,0.0
304,0.0,0.0,0.0,0.0,2013-10-22 08:00:00,0.0,0.0
305,0.0,0.0,0.0,0.0,2013-10-23 08:00:00,0.0,0.0
306,0.0,0.0,0.0,0.0,2013-10-24 08:00:00,0.0,0.0
307,0.0,0.0,0.0,0.0,2013-10-25 08:00:00,0.0,0.0
308,0.0,0.0,0.0,0.0,2013-10-26 08:00:00,0.0,0.0
309,0.0,0.0,0.0,0.0,2013-10-27 08:00:00,0.0,0.0
310,0.0,0.0,0.0,0.0,2013-10-28 08:00:00,0.0,0.0
311,0.0,0.0,0.0,0.0,2013-10-29 08:00:00,0.0,0.0
312,0.0,0.0,0.0,0.0,2013-10-30 08:00:00,0.0,0.0
313,0.0,0.0,0.0,0.0,2013-10-31 08:00:00,0.0,0.0
314,0.0,0.0,0.0,0.0,2013-11-01 08:00:00,0.0,0.0
315,0.0,0.0,0.0,0.0,2013-11-02 08:00:00,0.0,0.0
316,0.0,0.0,0.0,0.0,2013-11-03 08:00:00,0.0,0.0
317,0.0,0.0,0.0,0.0,2013-11-04 08:00:00,0.0,0.0
318,0.0,0.0,0.0,0.0,2013-11-05 08:00:00,0.0,0.0
319,0.0,0.0,0.0,0.0,2013-11-06 08:00:00,0.0,0.0
320,0.0,0.0,0.0,0.0,2013-11-07 08:00:00,0.0,0.0
321,0.0,0.0,0.0,0.0,2013-11-08 08:00:00,0.0,0.0
322,0.0,0.0,0.0,0.0,2013-11-09 08:00:00,0.0,0.0
323,0.0,0.0,0.0,0.0,2013-11-10 08:00:00,0.0,0.0
324,0.0,0.0,0.0,0.0,2013-11-11 08:00:00,0.0,0.0
325,0.0,0.0,0.0,0.0,2013-11-12 08:00:00,0.0,0.0
326,0.0,0.0,0.0,0.0,2013-11-13 08:00:00,0.0,0.0
327,0.0,0.0,0.0,0.0,2013-11-14 08:00:00,0.0,0.0
328,0.0,0.0,0.0,0.0,2013-11-15 08:00:00,0.0,0.0
329,0.0,0.0,0.0,0.0,2013-11-16 08:00:00,0.0,0.0
330,0.0,0.0,0.0,0.0,2013-11-17 08:00:00,0.0,0.0
331,0.0,0.0,0.0,0.0,2013-11-18 08:00:00,0.0,0.0
332,0.0,0.0,0.0,0.0,2013-11-19 08:00:00,0.0,0.0
333,0.0,0.0,0.0,0.0,2013-11-20 08:00:00,0.0,0.0
334,0.0,0.0,0.0,0.0,2013-11-21 08:00:00,0.0,0.0
335,0.0,0.0,0.0,0.0,2013-11-22 08:00:00,0.0,0.0
336,0.0,0.0,0.0,0.0,2013-11-23 08:00:00,0.0,0.0
337,0.0,0.0,0.0,0.0,2013-11-24 08:00:00,0.0,0.0
338,0.0,0.0,0.0,0.0,2013-11-25 08:00:00,0.0,0.0
339,0.0,0.0,0.0,0.0,2013-11-26 08:00:00,0.0,0.0
340,0.0,0.0,0.0,0.0,2013-11-27 08:00:00,0.0,0.0
341,0.0,0.0,0.0,0.0,2013-11-28 08:00:00,0.0,0.0
342,0.0,0.0,0.0,0.0,2013-11-29 08:00:00,0.0,0.0
343,0.0,0.0,0.0,0.0,2013-11-30 08:00:00,0.0,0.0
344,0.0,0.0,0.0,0.0,2013-12-01 08:00:00,0.0,0.0
345,0.0,0.0,0.0,0.0,2013-12-02 08:00:00,0.0,0.0
346,0.0,0.0,0.0,0.0,2013-12-03 08:00:00,0.0,0.0
347,0.0,0.0,0.0,0.0,2013-12-04 08:00:00,0.0,0.0
348,0.0,0.0,0.0,0.0,2013-12-05 08:00:00,0.0,0.0
349,0.0,0.0,0.0,0.0,2013-12-06 08:00:00,0.0,0.0
350,0.0,0.0,0.0,0.0,2013-12-07 08:00:00,0.0,0.0
351,0.0,0.0,0.0,0.0,2013-12-08 08:00:00,0.0,0.0
352,0.0,0.0,0.0,0.0,2013-12-09 08:00:00,0.0,0.0
353,0.0,0.0,0.0,0.0,2013-12-10 08:00:00,0.0,0.0
354,0.0,0.0,0.0,0.0,2013-12-11 08:00:00,0.0,0.0
355,0.0,0.0,0.0,0.0,2013-12-12 08:00:00,0.0,0.0
356,0.0,0.0,0.0,0.0,2013-12-13 08:00:00,0.0,0.0
